mechanism,interaction_id,role,page,locale,node,classes,native_context,source,status,selector
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/tutto-in-un-unico-luogo,it,dom:body:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>img:nth-of-type(1),"[""image-10""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/tutto-in-un-unico-luogo,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/tutto-in-un-unico-luogo,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/tutto-in-un-unico-luogo,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/tutto-in-un-unico-luogo,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(3)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/tutto-in-un-unico-luogo,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>img:nth-of-type(1),"[""close-livechat-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/tutto-in-un-unico-luogo,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),"[""small-whatsapp-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/tutto-in-un-unico-luogo,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(2)>img:nth-of-type(1),"[""whatsapp-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),"[""nav-close-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),"[""image-burger""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>img:nth-of-type(1),"[""image-10"", ""nostri""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),"[""foto-osoblje""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>img:nth-of-type(1),"[""foto-osoblje""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>img:nth-of-type(1),"[""foto-osoblje""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(4)>img:nth-of-type(1),"[""foto-osoblje""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(5)>img:nth-of-type(1),"[""foto-osoblje""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(4)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(6)>img:nth-of-type(1),"[""foto-osoblje""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(3)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>img:nth-of-type(1),"[""close-livechat-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),"[""small-whatsapp-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/su-di-noi/i-nostri-specialisti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(2)>img:nth-of-type(1),"[""whatsapp-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),"[""nav-close-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),"[""image-burger""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>img:nth-of-type(1),"[""image-10""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(3)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>img:nth-of-type(1),"[""close-livechat-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),"[""small-whatsapp-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/corone-faccette-ponti-e-protesi,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(2)>img:nth-of-type(1),"[""whatsapp-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),"[""nav-close-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),"[""image-burger""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>img:nth-of-type(1),"[""image-10""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(3)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>img:nth-of-type(1),"[""close-livechat-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),"[""small-whatsapp-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/sbiancamento-dei-denti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(2)>img:nth-of-type(1),"[""whatsapp-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),"[""nav-close-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>nav:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(3)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>img:nth-of-type(1),"[""image-burger""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>img:nth-of-type(1),"[""image-10""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(2)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>footer:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(9)>div:nth-of-type(1)>a:nth-of-type(3)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>img:nth-of-type(1),"[""close-livechat-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>a:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),"[""small-whatsapp-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/premium-ponte-fisso-su-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(2)>img:nth-of-type(1),"[""whatsapp-icon""]",,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
custom-js,custom-4826905c26d397d0,selector-candidate,/prestazioni/protesi-definitiva-ancorata-su-4-impianti,it,dom:body:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>a:nth-of-type(1)>img:nth-of-type(1),[],,raw/published/inline/6a97db25519800ebff25b9f2-script-21.js,derived,img
