status,kind,url,descriptor,page,node,local_file,reason,selector,asset_id
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86e2fe3a09a609c87955c2_Materiali-e-apparecchiature%20(1)-p-2000.webp,"[""2000w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86e2fe3a09a609c87955c2_Materiali-e-apparecchiature%20(1).webp,"[""2600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(5)>div:nth-of-type(1)>img:nth-of-type(1),assets/masters/6a86e2fe3a09a609c87955c2/6a86e2fe3a09a609c87955c2_Materiali-e-apparecchiature (1).webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature-p-500.webp,"[""500w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(6)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature-p-800.webp,"[""800w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(6)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature-p-1080.webp,"[""1080w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(6)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature-p-1600.webp,"[""1600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(6)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature-p-2000.webp,"[""2000w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(6)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature.webp,"[""2600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(6)>div:nth-of-type(1)>img:nth-of-type(1),assets/masters/6a86debaa7487087044c1589/6a86debaa7487087044c1589_Materiali-e-apparecchiature.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a9a892a55232c9f5a3c13a3_I-nostri-specialist-2i-p-500.webp,"[""500w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a9a892a55232c9f5a3c13a3_I-nostri-specialist-2i-p-800.webp,"[""800w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a9a892a55232c9f5a3c13a3_I-nostri-specialist-2i-p-1080.webp,"[""1080w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a9a892a55232c9f5a3c13a3_I-nostri-specialist-2i-p-1600.webp,"[""1600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a9a892a55232c9f5a3c13a3_I-nostri-specialist-2i-p-2000.webp,"[""2000w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a9a892a55232c9f5a3c13a3_I-nostri-specialist-2i.webp,"[""2600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),assets/masters/6a9a892a55232c9f5a3c13a3/6a9a892a55232c9f5a3c13a3_I-nostri-specialist-2i.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86d2ab9e181809458efc87_Tutto-in-un-unico-luogo%20(1)-p-500.webp,"[""500w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86d2ab9e181809458efc87_Tutto-in-un-unico-luogo%20(1)-p-800.webp,"[""800w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86d2ab9e181809458efc87_Tutto-in-un-unico-luogo%20(1)-p-1080.webp,"[""1080w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86d2ab9e181809458efc87_Tutto-in-un-unico-luogo%20(1)-p-1600.webp,"[""1600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86d2ab9e181809458efc87_Tutto-in-un-unico-luogo%20(1)-p-2000.webp,"[""2000w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86d2ab9e181809458efc87_Tutto-in-un-unico-luogo%20(1).webp,"[""2600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(2),assets/masters/6a86d2ab9e181809458efc87/6a86d2ab9e181809458efc87_Tutto-in-un-unico-luogo (1).webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a995eeda77024f4c59193f0_Come-raggiungerci-p-500.webp,"[""500w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a995eeda77024f4c59193f0_Come-raggiungerci-p-800.webp,"[""800w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a995eeda77024f4c59193f0_Come-raggiungerci-p-1080.webp,"[""1080w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a995eeda77024f4c59193f0_Come-raggiungerci-p-1600.webp,"[""1600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a995eeda77024f4c59193f0_Come-raggiungerci-p-2000.webp,"[""2000w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a995eeda77024f4c59193f0_Come-raggiungerci.webp,"[""2600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(3),assets/masters/6a995eeda77024f4c59193f0/6a995eeda77024f4c59193f0_Come-raggiungerci.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86da4eae8635c0cdb45a0a_Laboratorio-odontotecnico-p-500.webp,"[""500w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86da4eae8635c0cdb45a0a_Laboratorio-odontotecnico-p-800.webp,"[""800w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86da4eae8635c0cdb45a0a_Laboratorio-odontotecnico-p-1080.webp,"[""1080w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86da4eae8635c0cdb45a0a_Laboratorio-odontotecnico-p-1600.webp,"[""1600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86da4eae8635c0cdb45a0a_Laboratorio-odontotecnico-p-2000.webp,"[""2000w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86da4eae8635c0cdb45a0a_Laboratorio-odontotecnico.webp,"[""2600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(4),assets/masters/6a86da4eae8635c0cdb45a0a/6a86da4eae8635c0cdb45a0a_Laboratorio-odontotecnico.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86e2fe3a09a609c87955c2_Materiali-e-apparecchiature%20(1)-p-500.webp,"[""500w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86e2fe3a09a609c87955c2_Materiali-e-apparecchiature%20(1)-p-800.webp,"[""800w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86e2fe3a09a609c87955c2_Materiali-e-apparecchiature%20(1)-p-1080.webp,"[""1080w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86e2fe3a09a609c87955c2_Materiali-e-apparecchiature%20(1)-p-1600.webp,"[""1600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86e2fe3a09a609c87955c2_Materiali-e-apparecchiature%20(1)-p-2000.webp,"[""2000w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86e2fe3a09a609c87955c2_Materiali-e-apparecchiature%20(1).webp,"[""2600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(5),assets/masters/6a86e2fe3a09a609c87955c2/6a86e2fe3a09a609c87955c2_Materiali-e-apparecchiature (1).webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature-p-500.webp,"[""500w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature-p-800.webp,"[""800w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature-p-1080.webp,"[""1080w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature-p-1600.webp,"[""1600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature-p-2000.webp,"[""2000w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a86debaa7487087044c1589_Materiali-e-apparecchiature.webp,"[""2600w""]",/chi-siamo,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(6),assets/masters/6a86debaa7487087044c1589/6a86debaa7487087044c1589_Materiali-e-apparecchiature.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a953ff4e6702cd213b533f4_Sedazione-cosciente-mobile-p-500.webp,"[""500w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a953ff4e6702cd213b533f4_Sedazione-cosciente-mobile-p-800.webp,"[""800w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a953ff4e6702cd213b533f4_Sedazione-cosciente-mobile.webp,"[""1027w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>img:nth-of-type(1),assets/masters/6a953ff4e6702cd213b533f4/6a953ff4e6702cd213b533f4_Sedazione-cosciente-mobile.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6984a8dc78c36eec8608ba1a_Dv-3-p-500.webp,"[""500w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6984a8dc78c36eec8608ba1a_Dv-3-p-800.webp,"[""800w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6984a8dc78c36eec8608ba1a_Dv-3-p-1080.webp,"[""1080w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6984a8dc78c36eec8608ba1a_Dv-3-p-1600.webp,"[""1600w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6984a8dc78c36eec8608ba1a_Dv-3.webp,"[""2000w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>img:nth-of-type(1),assets/masters/6984a8dc78c36eec8608ba1a/6984a8dc78c36eec8608ba1a_Dv-3.webp,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a96aa744c5444ffc6cfb3de_image-p-500.webp,"[""500w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a96aa744c5444ffc6cfb3de_image-p-800.webp,"[""800w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a96aa744c5444ffc6cfb3de_image-p-1080.webp,"[""1080w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
extracted,responsive-image,https://cdn.prod.website-files.com/695e1eeeb10c5fb8eeaba87d/6a96aa744c5444ffc6cfb3de_image-p-1600.webp,"[""1600w""]",/prestazioni-dentali,dom:body:nth-of-type(1)>section:nth-of-type(1)>div:nth-of-type(2)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(1)>div:nth-of-type(3)>div:nth-of-type(1)>img:nth-of-type(1),,"Responsive source URL retained; master source downloaded, this derivative not separately downloaded.",,
